0001,1.71554E+13,Male
0002,8.92054E+13,Male
0003,2.19654E+13,Male
0004,8.63154E+13,Male
0005,9.73254E+13,Male
0006,7.64354E+13,Male
0007,2.95554E+13,Male
0008,8.82454E+13,Male
0009,3.98854E+13,Male
0010,6.62554E+13,Male
0011,9.01654E+13,Male
0012,1.86854E+13,Male
0013,2.43054E+13,Male
0014,8.83054E+13,Male
0015,3.05354E+13,Male
0016,2.04954E+13,Male
0017,3.26154E+13,Male
0018,4.46854E+13,Male
0019,6.00054E+13,Male
0020,7.87754E+13,Male
0021,7.01054E+13,Male
0022,3.76054E+13,Male
0023,5.75454E+13,Male
0024,8.97954E+13,Male
0025,4.86654E+13,Male
0026,8.95654E+13,Male
0027,5.12454E+13,Male
0028,4.23554E+13,Male
0029,5.24954E+13,Male
0030,6.60354E+13,Male
0031,9.04054E+13,Male
0032,4.17054E+13,Male
0033,8.64854E+13,Male
0034,7.05354E+13,Male
0035,5.00354E+13,Male
0036,8.59454E+13,Male
0037,2.68954E+13,Male
0038,5.23654E+13,Male
0039,8.78654E+13,Male
0040,4.49754E+13,Male
0041,4.47054E+13,Male
0042,6.67254E+13,Male
0043,4.39354E+13,Male
0044,2.18554E+13,Male
0045,6.13654E+13,Male
0046,1.73854E+13,Male
0047,3.25654E+13,Male
0048,1.67154E+13,Male
0049,3.70954E+13,Male
0050,5.18154E+13,Male
0051,6.69154E+13,Male
0052,6.31654E+13,Male
0053,1.16454E+13,Male
0054,7.88954E+13,Male
0055,6.60254E+13,Male
0056,2.72554E+13,Male
0057,7.75754E+13,Male
0058,2.90154E+13,Male
0059,6.43454E+13,Male
0060,5.87654E+13,Male
0061,1.60954E+13,Male
0062,4.67554E+13,Male
0063,8.37354E+13,Male
0064,7.52454E+13,Male
0065,3.52554E+13,Male
0066,7.60554E+13,Male
0067,2.80354E+13,Male
0068,7.83054E+13,Male
0069,9.07754E+13,Male
0070,9.78454E+13,Male
0071,5.00454E+13,Male
0072,4.26054E+13,Male
0073,3.93554E+13,Male
0074,3.02254E+13,Male
0075,4.11354E+13,Male
0076,9.72054E+13,Male
0077,8.43754E+13,Male
0078,1.10854E+13,Male
0079,4.32154E+13,Male
0080,9.95254E+13,Male
0081,7.42854E+13,Male
0082,7.32954E+13,Male
0083,5.32654E+13,Male
0084,4.16954E+13,Male
0085,8.32654E+13,Male
0086,2.23954E+13,Male
0087,3.04254E+13,Male
0088,2.95054E+13,Male
0089,2.46054E+13,Male
0090,5.66354E+13,Male
0091,1.54254E+13,Male
0092,1.37754E+13,Male
0093,9.64254E+13,Male
0094,5.97554E+13,Male
0095,9.27354E+13,Male
0096,8.42854E+13,Male
0097,8.00154E+13,Male
0098,8.60754E+13,Male
0099,1.50154E+13,Male
0100,6.62054E+13,Male
0101,1.05454E+13,Male
0102,5.81854E+13,Male
0103,2.01654E+13,Male
0104,3.89254E+13,Male
0105,6.03954E+13,Male
0106,2.70454E+13,Male
0107,5.08454E+13,Male
0108,6.75554E+13,Male
0109,8.49254E+13,Male
0110,9.46954E+13,Male
0111,7.65654E+13,Male
0112,4.67554E+13,Male
0113,9.07554E+13,Male
0114,8.94354E+13,Male
0115,7.81454E+13,Male
0116,1.71754E+13,Male
0117,9.65554E+13,Male
0118,7.33854E+13,Male
0119,5.47654E+13,Male
0120,5.43554E+13,Male
0121,1.63054E+13,Male
0122,6.27354E+13,Male
0123,5.35354E+13,Male
0124,9.01654E+13,Male
0125,1.50754E+13,Male
0126,4.03454E+13,Male
0127,4.14654E+13,Male
0128,2.66454E+13,Male
0129,7.73354E+13,Male
0130,8.09154E+13,Male
0131,7.00454E+13,Male
0132,5.24554E+13,Male
0133,4.77554E+13,Male
0134,4.86854E+13,Male
0135,1.22654E+13,Male
0136,8.17654E+13,Male
0137,5.43854E+13,Male
0138,3.75054E+13,Male
0139,4.21254E+13,Male
0140,2.57054E+13,Male
0141,5.45554E+13,Male
0142,2.35854E+13,Male
0143,5.66854E+13,Male
0144,8.61854E+13,Male
0145,3.30754E+13,Male
0146,8.05554E+13,Male
0147,2.06054E+13,Male
0148,8.23954E+13,Male
0149,4.30754E+13,Male
0150,7.72154E+13,Male
0151,6.31454E+13,Male
0152,5.96354E+13,Male
0153,8.92254E+13,Male
0154,2.76454E+13,Male
0155,5.77354E+13,Male
0156,2.07754E+13,Male
0157,3.35754E+13,Male
0158,1.38354E+13,Male
0159,3.39854E+13,Male
0160,4.01254E+13,Male
0161,6.37854E+13,Male
0162,4.08854E+13,Male
0163,7.21854E+13,Male
0164,3.98654E+13,Male
0165,1.39754E+13,Male
0166,9.46654E+13,Male
0167,4.04254E+13,Male
0168,3.89454E+13,Male
0169,5.78854E+13,Male
0170,4.19354E+13,Male
0171,7.40154E+13,Male
0172,6.44754E+13,Male
0173,7.48254E+13,Male
0174,9.30054E+13,Male
0175,8.76154E+13,Male
0176,8.56654E+13,Male
0177,2.78054E+13,Male
0178,2.69554E+13,Male
0179,2.97054E+13,Male
0180,6.01954E+13,Male
0181,9.43754E+13,Male
0182,5.91854E+13,Male
0183,6.96054E+13,Male
0184,9.31554E+13,Male
0185,9.99454E+13,Male
0186,2.16654E+13,Male
0187,8.70954E+13,Male
0188,7.84054E+13,Male
0189,5.35054E+13,Male
0190,9.55354E+13,Male
0191,8.43454E+13,Male
0192,8.25454E+13,Male
0193,7.59254E+13,Male
